script,grapheme,IPA,comment,source,omniglot
Bengali,র্র,rrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র্ল,rlɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র্শ,rʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র্ষ,rʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র্স,rʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,র্হ,rʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্ক,lkɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্গ,lgɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্ড,lɖɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্প,lpɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্ফ,lpʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্ব,lbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্ম,lmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্য,ljɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্র,lrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্ল,llɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ল্স,lʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্চ,ʃtʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ছ,ʃtʃʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ন,ʃnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ব,ʃbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ম,ʃmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্য,ʃjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্র,ʃrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ল,ʃlɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্চ,stʃɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ছ,stʃʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ত,stɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ন,snɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ব,sbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ম,smɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্য,sjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্র,srɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,শ্ল,slɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ক,ʃkɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
